시군명,사업장명,인허가일자,영업상태명,폐업일자,병상수(개),의료기관종별명,의료인수(명),입원실수(개),진료과목내용,연면적(㎡),소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
성남시,송병재한방병원,20160414,영업중,,30,,7,5,308 306 305 304 303 302 301 120,508.46,"경기도 성남시 분당구 서현로 184, 405호, 406호 (서현동, 엘지분당에클라트)","경기도 성남시 분당구 서현동 251-3번지 엘지분당에클라트 405호, 406호",13590,37.38817046,127.123853
성남시,경희나로한방병원,20200309,영업중,,53,,9,17,122 301 302 303 304 305 306 308,1701.87,"경기도 성남시 분당구 돌마로 67, 금산젬월드 8층 (금곡동)",경기도 성남시 분당구 금곡동 157번지 금산젬월드 8층,13618,37.35049904,127.1095237
성남시,(학교법인)동국대학교 한의과대학 분당한방병원,19960722,영업중,,79,,51,23,101 116 120 122 301 302 303 304 305 306 307 308,6675.69,"경기도 성남시 분당구 불정로 268 (수내동, 동국대한방병원)",경기도 성남시 분당구 수내동 87-2번지 동국대한방병원,13601,37.36727017,127.1279806
성남시,재단법인자생의료재단 분당자생한방병원,20110325,영업중,,70,,43,13,101 116 301 302 306 307 308,3581.15,"경기도 성남시 분당구 황새울로319번길 13, 1~6층 (서현동)","경기도 성남시 분당구 서현동 274-5번지 , 1~6층",13590,37.38572296,127.1199595
성남시,경희청강한의원,20081226,영업중,,,1,142.56,"경기도 성남시 분당구 매화로 38, 201호 (야탑동)",경기도 성남시분당구 야탑동 291-5번지 2층 201호,13504,37.4108919,127.134123,,,
성남시,365힘찬한의원,20181029,영업중,,,7,240,"경기도 성남시 중원구 산성대로 354-1, 3,4층 (중앙동)",경기도 성남시 중원구 중앙동 65번지,13249,37.44391475,127.1557644,,,
성남시,발머스한의원,20111114,영업중,,,1,156.27,"경기도 성남시 분당구 황새울로360번길 21, 402~403호 (서현동, 신영팰리스타워)",경기도 성남시 분당구 서현동 246-2번지 신영팰리스타워 402~403호,13591,37.38561875,127.1256555,,,
성남시,경희365한의원,20170601,영업중,,,3,104.47,"경기도 성남시 중원구 희망로 339-2, 2층 (상대원동)",경기도 성남시 중원구 상대원동 4399번지,13399,37.4360823,127.1578501,,,
성남시,청구경희한의원,20140710,영업중,,,1,127.76,"경기도 성남시 분당구 야탑로81번길 10, 503일부호 (야탑동, 분당아미고타워)",경기도 성남시 분당구 야탑동 358번지 2호 분당아미고타워 503호일부,13497,37.410556,127.1281585,,,
성남시,경희김한의원,20130828,영업중,,,1,104.52,"경기도 성남시 중원구 금상로 81, 1층 (금광동)",경기도 성남시 중원구 금광동 665번지 1층,13197,37.4419661,127.1644049,,,
성남시,포바즈한의원,19990422,영업중,,,1,208.41,"경기도 성남시 수정구 수정로 115, 3층 (태평동)",경기도 성남시수정구 태평동3679-1외1필지3층,13305,37.44152739,127.1329336,,,
성남시,박인한의원,19950117,영업중,,,1,72.12,"경기도 성남시 분당구 정자일로 192, 301호 (정자동, 지파크플라자)",경기도 성남시분당구 정자동 23번지 1호 지파크플라자 301호,13558,37.36731072,127.1062427,,,
성남시,오한의원,19930826,영업중,,,1,84.59,"경기도 성남시 분당구 돌마로 361, 506호 (수내동, 동신코아빌딩)",경기도 성남시 분당구 수내동 63-2번지 동신코아빌딩 506호,13599,37.37052966,127.1228763,,,
성남시,수한의원,20021011,영업중,,,1,162.56,"경기도 성남시 분당구 돌마로 75, 404호 (금곡동, 미금프라자)",경기도 성남시분당구 금곡동 154번지 미금프라자 404호,13618,37.3503139,127.1103502,,,
성남시,경희럭스한의원,20111130,영업중,,,1,130.61,"경기도 성남시 분당구 대왕판교로606번길 39, 903~904호 (삼평동, 럭스타워)","경기도 성남시 분당구 삼평동 651번지 럭스타워 903호, 904호",13524,37.39639071,127.1114323,,,
성남시,한음한방신경정신과한의원,20140402,영업중,,,1,83.82,"경기도 성남시 분당구 황새울로360번길 21, 1102호 (서현동, 신영팰리스타워)",경기도 성남시 분당구 서현동 246번지 2호 분당서현 신영팰리스타워 1102호,13591,37.38570525,127.1257094,,,
성남시,최한의원,19940312,영업중,,,1,83.68,"경기도 성남시 분당구 불정로376번길 37, 3층 308호 (서현동, 범한프라자)",경기도 성남시분당구 서현동 312번지 3호 범한프라자 3층  308호,13587,37.371593,127.1393493,,,
성남시,튼튼마디한의원,20040531,영업중,,,1,103.74,"경기도 성남시 분당구 서현로 184, 203호 (서현동, 엘지분당에클라트)",경기도 성남시 분당구 서현동 251번지 3호  엘지분당에클라트 203호,13590,37.3881704,127.1238529,,,
성남시,생기한의원,20150302,영업중,,,1,118.3,"경기도 성남시 분당구 서현로210번길 2, 401호 (서현동, 성지하이츠텔)",경기도 성남시 분당구 서현동 245-3번지 성지하이츠텔 401호,13591,37.38675425,127.1254315,,,
성남시,경동한의원,20000904,영업중,,,1,93.6,"경기도 성남시 분당구 구미로 60, 309호 (구미동, 관보쇼핑)",경기도 성남시 분당구 구미동 203번지 1호 3층 309호,13625,37.3377308,127.1156359,,,
성남시,성남경희우리한의원,19940118,영업중,,,1,161.6,"경기도 성남시 중원구 산성대로 526, 가동 2층 3,4호 (은행동, 은행시장)","경기도 성남시 중원구 은행2동 1553번지 은행시장2층 가동 3호,4호",13157,37.45749932,127.1644271,,,
성남시,윤한의원,19951005,영업중,,,1,188.76,"경기도 성남시 중원구 희망로 342, 2층 (상대원동)",경기도 성남시 중원구 상대원동 2986번지 3호,13241,37.4361087,127.1583473,,,
성남시,북경한의원,19920829,영업중,,,1,212.49,"경기도 성남시 중원구 성남대로 1146, 3층 (성남동)",성남시 중원구 성남동3493,13365,37.43197153,127.1294597,,,
성남시,위례하늘애한의원,20180207,영업중,,,2,139.5,"경기도 성남시 수정구 위례광장로 310, 우성트램타워 A동 4층 401호 (창곡동)",경기도 성남시 수정구 창곡동 509번지 2호 우성트램타워 A동 401호,13640,37.47266388,127.1426191,,,
성남시,박광은한의원,20000228,영업중,,,1,168.28,"경기도 성남시 분당구 황새울로258번길 43, 411~416호 (수내동, 수내프라자)","경기도 성남시 분당구 수내동 6번지 9호 수내프라자 411,412,413,414,415,416호",13595,37.3782496,127.1154368,,,
성남시,장한의원,20111014,영업중,,,1,184.8,"경기도 성남시 중원구 산성대로 496, 2층 (은행동)",경기도 성남시 중원구 은행동 1634번지 2층,13157,37.4553576,127.1623993,,,
성남시,선재한의원,20180219,영업중,,,1,126.88,"경기도 성남시 수정구 수정로 130, 창도빌딩 4층 (수진동)",경기도 성남시 수정구 수진동 28번지 1호 창도빌딩 4층,13327,37.4413541,127.1348203,,,
성남시,실로암한의원,19990206,영업중,,,2,95.94,"경기도 성남시 분당구 성남대로 170, 304호 (금곡동, 한국프라자)",경기도 성남시 분당구 금곡동 159번지 한국프라자 304호,13618,37.3510896,127.1094596,,,
성남시,바른몸한의원,20070425,영업중,,,1,116.2,"경기도 성남시 중원구 금상로 122, 2층 (상대원동)",성남시 중원구 상대원동275 2층,13234,37.4421677,127.1684508,,,
성남시,정든경희한의원,20070403,영업중,,,1,74.95,"경기도 성남시 중원구 은이로 10, 2층 (은행동)",경기도 성남시 중원구 은행동 1552번지 2층,13156,37.4573272,127.1650935,,,
성남시,명한의원,20040401,영업중,,,1,132.71,"경기도 성남시 중원구 산성대로 254-1, 3층 (중앙동)",경기도 성남시 중원구 중앙동 1160번지 3층,13246,37.4397736,127.1457896,,,
성남시,경희김한겸한의원,20090730,영업중,,,1,108.74,"경기도 성남시 분당구 내정로 58, 204호 (정자동, 스포라이트스포츠센터)",경기도 성남시 분당구 정자동 117번지 1호 스포라이트스포츠센터 204호,13607,37.3653113,127.1151579,,,
성남시,스칸디경희한의원,20170915,영업중,,,1,96.95,"경기도 성남시 수정구 위례순환로 130, 2단지상가동 2층 201호 (창곡동, 아트리버푸르지오)",경기도 성남시 수정구 창곡동 529번지 위례아트리버푸르지오 2단지상가 201호,13640,37.47033051,127.1424339,,,
성남시,판교정한의원,20140902,영업중,,,1,98.92,"경기도 성남시 분당구 판교역로192번길 16, 6층 611호 (삼평동, 판교타워)",경기도 성남시 분당구 삼평동 662번지 611호 판교타워,13524,37.3976972,127.1113777,,,
성남시,분당심명섭한의원,20021025,영업중,,,2,87.36,"경기도 성남시 분당구 이매로 49, 204호 (이매동, 주영빌딩)",경기도 성남시분당구 이매동 115번지 4호 주영빌딩  204호,13567,37.3949434,127.1263257,,,
성남시,경희행복한 한의원,20160728,영업중,,,1,128.41,"경기도 성남시 수정구 수정로119번길 4, 2층 (태평동)",경기도 성남시 수정구 태평동 3677번지 2층,13305,37.4416078,127.13351,,,
성남시,인상흠한의원,20050823,영업중,,,1,120.8,"경기도 성남시 분당구 돌마로 52, 404호 (구미동, MD프라자)",경기도 성남시분당구 구미동 8번지 2호 MD프라자  404호,13630,37.34947848,127.1075726,,,
성남시,아이조아한의원,20050819,영업중,,,2,171.6,"경기도 성남시 분당구 성남대로 912, 410일부호 (야탑동, 분당BYC빌딩)",경기도 성남시 분당구 야탑동 367번지 1호 분당BYC빌딩 410일부호,13506,37.41088831,127.129187,,,
성남시,빛과소리하성한의원,20141002,영업중,,,2,282.17,"경기도 성남시 분당구 분당내곡로 151, 404,405호 (삼평동, 삼도타워)","경기도 성남시 분당구 삼평동 656번지 삼도타워 404, 405호",13524,37.3973087,127.1124613,,,
성남시,복진명가한의원,20090312,영업중,,,1,157.72,"경기도 성남시 분당구 돌마로 52, 201호 (구미동, MD프라자)",경기도 성남시 분당구 구미동 8-2번지 MD프라자 201호,13630,37.34962254,127.1076857,,,
성남시,청강한의원,19940525,영업중,,,1,40.78,"경기도 성남시 분당구 양현로94번길 19, 307호 (이매동, 남서울프라자)",경기도 성남시 분당구 이매동 120번지 6호 남서울프라자 307호,13568,37.39108735,127.1261613,,,
성남시,태극한의원,19990622,영업중,,,1,70.68,경기도 성남시 분당구 느티로69번길 18-2 (정자동),경기도 성남시분당구 정자동 68번지 6호,13610,37.3699179,127.112636,,,
성남시,경희맥한의원,20140416,영업중,,,2,119.03,"경기도 성남시 수정구 수정로120번길 5, 1층 (수진동)",경기도 성남시 수정구 수진동 47번지 1층,13327,37.4409673,127.1339466,,,
성남시,라파나무한의원,20051124,영업중,,,1,169.32,"경기도 성남시 중원구 희망로 312, 3층 (상대원동)",경기도 성남시 중원구 상대원동 1977번지 3층,13225,37.4339989,127.1594276,,,
성남시,누베베한의원,20051104,영업중,,,6,619.63,"경기도 성남시 분당구 성남대로926번길 10, 2층 일부호 (야탑동, 탑빌딩)",경기도 성남시 분당구 야탑동 361번지 4호 2층 일부,13506,37.41257044,127.1298925,,,
성남시,경희대인한의원,20050905,영업중,,,3,107.46,"경기도 성남시 중원구 산성대로 450, 2층 (금광동)",경기도 성남시 중원구 금광동 4701번지 2층,13169,37.45179046,127.1603503,,,
성남시,꽃피는한의원,20030210,영업중,,,1,266.7,"경기도 성남시 수정구 수정로 164, 3층 (신흥동)",경기도 성남시 수정구 신흥동 5532번지 3층,13338,37.4425215,127.1382124,,,
성남시,우제한의원,19910827,영업중,,,1,139.62,"경기도 성남시 중원구 산성대로372번길 13-1, 2층 (금광동)",경기도 성남시 중원구 금광동 4354번지 2층,13179,37.4450552,127.1586257,,,
성남시,단계한의원,20100802,영업중,,,1,100,"경기도 성남시 분당구 운중로 131, 403호 (운중동, 스타식스 메트로빌딩)",경기도 성남시 분당구 운중동  964번지 스타식스 메트로빌딩 403호,13461,37.3918667,127.0777175,,,
성남시,소담한의원,20090928,영업중,,,1,109.06,"경기도 성남시 분당구 정자일로 121, 2층 F-16,17호 (정자동, 더샵스타파크)","경기도 성남시 분당구 정자동 174번지 1호 더샵스타파크 2층 F-16호, F-17호",13560,37.3608964,127.1051051,,,
성남시,백두산한의원,20060502,영업중,,,1,117.52,"경기도 성남시 수정구 수정로 350, 2층 (산성동)",경기도 성남시 수정구 산성동 1433번지 2층,13127,37.454716,127.150011,,,
성남시,만초한의원,19941101,영업중,,,1,71.64,"경기도 성남시 분당구 내정로 29, 301호 (정자동, 금곡프라자)",경기도 성남시 분당구 정자동 127-1번지 금곡프라자 301호,13612,37.36278022,127.1144091,,,
성남시,본디올분당한의원,19990914,영업중,,,1,57.95,"경기도 성남시 분당구 내정로173번길 1, 3층 (수내동, 양지마을우리은행)",경기도 성남시 분당구 수내동 28번지 1호 3층,13597,37.374056,127.1194046,,,
성남시,경희토정한의원,20010504,영업중,,,1,79.69,"경기도 성남시 분당구 성남대로 30, 301호 (구미동, 동아그린)",경기도 성남시분당구 구미동 185번지 5호 동아그린 301호,13637,37.3383132,127.1093852,,,
성남시,김선영한의원,20041019,영업중,,,1,138.45,"경기도 성남시 중원구 둔촌대로 287, 2층 (하대원동)",경기도 성남시 중원구 하대원동 132번지 9호 2층,13389,37.42991157,127.1499286,,,
성남시,승제한의원,20120829,영업중,,,1,220.96,"경기도 성남시 수정구 수정로 95 (태평동, 2층)",경기도 성남시 수정구 태평동 6446번지 2층,13310,37.4408268,127.1308757,,,
성남시,대추밭한의원,19961102,영업중,,,1,267.24,"경기도 성남시 수정구 수정로 106, 4층 403호 (수진동)",경기도 성남시 수정구 수진동 56번지 SR프라자 403호,13327,37.4406904,127.1320394,,,
성남시,미소한의원,20110603,영업중,,,1,107.54,경기도 성남시 수정구 수정북로 38 (태평동),경기도 성남시 수정구 태평3동 3636번지 (1층),13305,37.4421662,127.1337143,,,
성남시,백년지기한의원,20101111,영업중,,,1,95.55,"경기도 성남시 분당구 운중로 122, 403호 (운중동, 골드클래스)",경기도 성남시 분당구 운중동 946번지  골드드클래스 403호,13466,37.39128181,127.0765765,,,
성남시,경희한의원,19911224,영업중,,,1,79.2,"경기도 성남시 분당구 중앙공원로40번길 8, 218호 (서현동, 현대근린상가)",경기도 성남시 분당구 서현동 94번지 현대근린상가 218호,13589,37.3796402,127.1301507,,,
성남시,좋은아침한의원,19960902,영업중,,,1,71,"경기도 성남시 중원구 금빛로 96, 2층 (금광동)",경기도 성남시 중원구 금광동 2835번지 2층,13166,37.4502709,127.166118,,,
성남시,해마루한의원,20100504,영업중,,,1,204.67,"경기도 성남시 수정구 수정로 71, 2층 (태평동)",경기도 성남시 수정구 태평동 6510번지 평화빌딩 2층,13311,37.44005473,127.1283207,,,
성남시,길한의원,19890619,영업중,,,2,282.27,경기도 성남시 중원구 금상로 10 (상대원동),성남시 중원구 상대원동2980-20,13231,37.43697269,127.1590949,,,
성남시,정재환한의원,19990412,영업중,,,2,105.42,"경기도 성남시 분당구 성남대로 934, 304호 (야탑동, 궁전프라자)",경기도 성남시 분당구 야탑동 360-4번지 궁전프라자 304호,13506,37.4130867,127.1292358,,,
